ID_Encuesta,ID_Edad,ID_Genero,ID_Departamento,ID_Municipio,ID_Ocupacion,ID_Seleccion,ID_Jugador,ID_Promocion,ID_Frecuencia,ID_LugarCompra,ID_CompaniaPartidos,ID_Snack,ID_Sabor,ID_Presentacion,ID_Tiempo,PrecioAdecuado
1692,6,2,1,8.0,3.0,7,156,4,3,5.0,5,45,2.0,3,64,Q21 - Q30
1693,2,2,4,13.0,4.0,5,203,4,2,6.0,3,7,6.0,2,3,Q16 - Q20
1694,6,2,1,20.0,4.0,8,41,3,4,2.0,1,47,5.0,3,109,Q16 - Q20
1695,5,2,9,19.0,3.0,7,200,4,2,1.0,3,112,4.0,1,80,Q21 - Q30
1696,6,2,1,3.0,4.0,2,165,2,2,5.0,1,452,8.0,1,113,Q21 - Q30
1697,1,2,17,19.0,6.0,23,224,3,2,2.0,3,6,2.0,4,12,Más de Q30
1698,5,2,5,32.0,5.0,8,540,2,3,4.0,1,11,4.0,1,86,Q16 - Q20
1699,6,2,1,6.0,4.0,8,76,2,4,2.0,1,347,3.0,3,92,Q16 - Q20
1700,2,2,5,7.0,5.0,8,79,3,1,5.0,2,12,3.0,4,75,Q10 - Q15
1701,5,2,3,10.0,6.0,10,18,5,4,3.0,3,9,4.0,1,4,Q16 - Q20
1702,2,2,1,20.0,4.0,5,189,4,3,2.0,1,56,9.0,4,78,Más de Q30
1703,3,1,1,8.0,4.0,1,6,5,4,5.0,1,4,7.0,3,52,Q16 - Q20
1704,4,2,1,,4.0,2,30,1,1,2.0,3,166,5.0,1,35,Q16 - Q20
1705,6,1,5,32.0,9.0,8,541,2,2,5.0,3,52,8.0,2,17,Q10 - Q15
1706,3,2,4,29.0,4.0,4,542,7,3,1.0,3,127,4.0,2,16,Q21 - Q30
1707,3,1,17,19.0,8.0,23,11,7,4,2.0,1,34,7.0,1,98,Q16 - Q20
1708,3,2,1,6.0,3.0,2,39,3,2,3.0,1,89,8.0,3,53,Q10 - Q15
1709,3,1,5,16.0,8.0,5,543,5,5,2.0,1,454,3.0,1,44,Q16 - Q20
1710,3,3,6,12.0,3.0,4,544,6,2,1.0,2,11,5.0,3,21,Q10 - Q15
1711,3,1,8,12.0,3.0,48,79,7,1,,1,211,8.0,2,97,Q10 - Q15
1712,1,2,18,19.0,4.0,8,146,5,2,3.0,3,89,7.0,3,73,Q16 - Q20
1713,4,1,1,20.0,2.0,3,99,4,4,3.0,1,428,6.0,2,97,Q16 - Q20
1714,4,2,1,3.0,4.0,5,125,6,1,3.0,1,61,5.0,1,56,Q10 - Q15
1715,2,2,20,12.0,5.0,17,137,3,4,2.0,1,80,9.0,1,88,Q16 - Q20
1716,5,2,1,20.0,9.0,2,165,3,5,4.0,3,281,8.0,1,110,Q10 - Q15
1717,4,3,9,19.0,9.0,9,545,4,3,6.0,1,12,6.0,1,27,Q16 - Q20
1718,2,2,3,22.0,9.0,7,39,1,3,2.0,1,60,5.0,2,116,Q10 - Q15
1719,2,2,1,8.0,8.0,1,12,1,1,2.0,5,455,5.0,3,50,Q16 - Q20
1720,3,1,3,4.0,4.0,4,5,7,1,2.0,1,45,9.0,2,61,Q16 - Q20
1721,3,1,1,8.0,,23,483,5,3,5.0,1,92,4.0,1,39,Q21 - Q30
1722,2,2,14,23.0,7.0,22,144,5,1,5.0,5,12,7.0,1,51,Q21 - Q30
1723,4,2,5,16.0,6.0,3,129,4,4,2.0,1,9,1.0,2,45,Q16 - Q20
1724,4,1,1,20.0,4.0,8,477,1,5,3.0,1,11,8.0,3,66,Q10 - Q15
1725,4,1,11,12.0,9.0,17,546,4,4,4.0,1,12,8.0,4,1,Q16 - Q20
1726,2,1,8,19.0,2.0,7,547,2,4,5.0,3,456,8.0,3,5,Más de Q30
1727,3,2,5,32.0,3.0,5,230,7,5,5.0,1,457,6.0,3,25,Q10 - Q15
1728,2,1,1,3.0,4.0,27,165,1,3,4.0,1,7,9.0,2,13,Q10 - Q15
1729,3,1,16,19.0,9.0,7,548,5,1,2.0,3,12,7.0,2,35,Q16 - Q20
1730,5,2,4,13.0,4.0,8,549,3,1,2.0,1,458,7.0,3,112,Q16 - Q20
1731,2,2,9,19.0,2.0,2,209,2,3,2.0,3,11,3.0,2,23,Q16 - Q20
1732,2,2,5,16.0,6.0,2,99,5,4,4.0,1,9,8.0,2,37,Q21 - Q30
1733,3,2,1,1.0,1.0,5,550,5,5,1.0,1,196,9.0,3,46,Q16 - Q20
1734,4,1,22,19.0,4.0,2,36,2,5,5.0,3,83,9.0,1,18,Menos de Q10
1735,3,1,7,12.0,7.0,9,266,4,2,2.0,1,6,8.0,2,37,Q16 - Q20
1736,4,2,14,18.0,9.0,17,532,5,3,2.0,1,34,8.0,4,115,Q10 - Q15
1737,3,1,8,19.0,4.0,29,4,5,3,5.0,3,25,9.0,4,95,Q16 - Q20
1738,2,1,9,19.0,5.0,8,156,7,5,2.0,3,244,4.0,1,76,Q16 - Q20
1739,2,2,3,4.0,5.0,5,240,4,4,5.0,2,16,9.0,4,83,Q10 - Q15
1740,6,1,5,32.0,9.0,9,287,4,1,2.0,3,24,2.0,1,79,Q10 - Q15
1741,4,2,1,3.0,3.0,8,6,3,1,4.0,3,12,6.0,1,7,Q10 - Q15
1742,4,2,15,19.0,3.0,8,96,5,1,4.0,1,11,6.0,3,47,Q16 - Q20
1743,3,1,14,17.0,9.0,5,62,3,1,2.0,2,6,1.0,1,33,Menos de Q10
1744,3,1,1,8.0,5.0,5,6,2,2,1.0,4,11,9.0,1,93,Q16 - Q20
1745,2,1,4,31.0,2.0,9,72,5,1,3.0,3,364,3.0,2,67,Q21 - Q30
1746,6,1,10,19.0,8.0,9,5,5,1,4.0,3,126,,4,96,Q10 - Q15
1747,4,1,11,12.0,8.0,8,551,3,2,6.0,3,175,4.0,4,4,Q16 - Q20
1748,4,1,1,1.0,3.0,7,4,3,2,3.0,3,256,5.0,3,116,Q16 - Q20
1749,2,1,1,3.0,1.0,46,266,5,4,,3,11,6.0,1,93,Q10 - Q15
1750,3,2,1,8.0,4.0,5,323,4,3,2.0,3,34,6.0,2,8,Q16 - Q20
1751,6,3,3,22.0,7.0,62,507,4,1,2.0,5,17,7.0,2,54,Q16 - Q20
1752,3,1,1,8.0,4.0,5,18,7,4,4.0,1,376,7.0,2,26,Q21 - Q30
1753,2,1,14,18.0,4.0,1,56,6,2,2.0,3,45,1.0,1,99,Q16 - Q20
1754,3,2,5,7.0,6.0,7,6,4,4,5.0,1,44,2.0,4,28,Q21 - Q30
1755,3,1,1,20.0,4.0,2,5,7,5,6.0,3,9,8.0,3,93,Q10 - Q15
1756,5,2,1,3.0,9.0,5,552,1,2,1.0,1,57,4.0,1,52,Q10 - Q15
1757,4,1,11,12.0,6.0,8,170,3,2,4.0,1,28,8.0,1,100,Q21 - Q30
1758,4,2,10,19.0,3.0,8,6,1,3,4.0,1,45,2.0,1,115,Q10 - Q15
1759,4,1,5,32.0,4.0,8,10,7,2,3.0,3,9,3.0,4,114,Q16 - Q20
1760,4,2,1,8.0,4.0,3,209,4,3,5.0,1,39,8.0,2,42,Q10 - Q15
1761,5,2,12,12.0,4.0,9,6,4,3,2.0,3,350,1.0,3,65,Q21 - Q30
1762,3,2,1,1.0,3.0,8,41,5,1,1.0,1,6,7.0,2,35,Menos de Q10
1763,4,2,1,1.0,9.0,7,553,5,2,2.0,1,55,5.0,3,8,Q16 - Q20
1764,4,2,3,4.0,4.0,16,6,2,3,2.0,5,265,2.0,1,109,Q16 - Q20
1765,4,1,3,4.0,8.0,8,554,5,2,5.0,1,358,3.0,4,15,Q10 - Q15
1766,6,2,14,23.0,4.0,7,4,3,4,2.0,3,7,5.0,2,116,Q10 - Q15
1767,5,2,21,8.0,4.0,5,72,5,5,5.0,1,25,5.0,1,110,Q16 - Q20
1768,5,2,4,13.0,3.0,1,6,5,2,5.0,2,18,5.0,2,35,Q10 - Q15
1769,6,1,4,5.0,8.0,9,11,4,2,4.0,3,302,5.0,1,9,Q16 - Q20
1770,4,1,1,3.0,2.0,49,6,5,1,5.0,3,11,5.0,1,61,Más de Q30
1771,3,1,11,12.0,4.0,5,79,3,4,2.0,1,459,6.0,3,74,Menos de Q10
1772,2,2,1,1.0,4.0,23,31,4,3,3.0,1,6,4.0,2,42,Q10 - Q15
1773,3,1,1,1.0,6.0,9,11,4,4,2.0,1,153,8.0,1,50,Q16 - Q20
1774,6,1,1,3.0,4.0,3,555,4,3,2.0,3,252,5.0,4,19,Q10 - Q15
1775,2,2,3,4.0,4.0,7,208,7,2,5.0,1,460,8.0,3,52,Q16 - Q20
1776,4,1,4,5.0,5.0,8,556,5,1,5.0,3,78,3.0,1,51,Más de Q30
1777,1,2,5,16.0,,38,8,6,1,5.0,1,6,9.0,3,22,Q10 - Q15
1778,2,1,8,19.0,5.0,8,557,5,1,5.0,1,89,8.0,4,115,Q16 - Q20
1779,2,1,14,18.0,9.0,9,6,3,1,2.0,5,461,8.0,2,105,Menos de Q10
1780,2,1,5,32.0,1.0,25,165,6,5,4.0,1,462,6.0,1,77,Q16 - Q20
1781,3,1,1,3.0,6.0,9,23,1,2,3.0,1,6,5.0,1,111,Menos de Q10
1782,4,2,1,8.0,3.0,1,558,5,2,5.0,3,35,3.0,2,81,Q10 - Q15
1783,4,2,1,1.0,3.0,5,559,7,3,5.0,5,18,3.0,3,96,Q21 - Q30
1784,5,1,14,17.0,2.0,3,6,4,3,1.0,3,92,4.0,4,69,Q21 - Q30
1785,3,2,1,6.0,4.0,8,25,4,1,2.0,4,93,8.0,3,39,Q16 - Q20
1786,1,2,1,3.0,4.0,4,173,7,4,2.0,3,351,8.0,1,108,Q10 - Q15
1787,4,3,18,19.0,5.0,8,535,2,2,2.0,4,34,4.0,1,22,Q16 - Q20
1788,1,1,1,20.0,2.0,9,407,1,5,5.0,3,7,5.0,4,95,Q16 - Q20
1789,2,1,14,23.0,4.0,7,209,7,4,,1,212,8.0,1,28,Q16 - Q20
1790,5,2,1,1.0,8.0,8,12,3,2,1.0,5,38,9.0,4,54,
1791,3,2,15,19.0,8.0,23,52,2,3,2.0,4,244,8.0,1,63,Q21 - Q30
1792,6,2,3,4.0,6.0,9,183,3,3,5.0,3,54,5.0,1,93,Q21 - Q30
1793,5,1,1,6.0,2.0,1,39,5,5,4.0,1,6,5.0,2,40,Q10 - Q15
1794,4,1,3,10.0,8.0,9,6,6,4,4.0,3,201,5.0,1,52,Q10 - Q15
1795,5,2,4,29.0,4.0,9,129,3,3,3.0,1,138,8.0,2,106,Q10 - Q15
1796,2,1,3,22.0,3.0,8,27,2,3,5.0,1,463,4.0,3,81,Q16 - Q20
1797,2,1,1,8.0,2.0,1,560,5,3,5.0,5,464,8.0,1,119,Q16 - Q20
1798,3,2,6,9.0,8.0,2,5,3,3,2.0,2,354,5.0,3,111,Más de Q30
1799,3,2,8,19.0,5.0,7,301,3,3,2.0,2,7,3.0,2,116,Q10 - Q15
1800,6,1,22,12.0,5.0,1,11,5,3,5.0,1,257,8.0,1,10,Q21 - Q30
1801,4,1,1,20.0,5.0,3,486,3,2,5.0,3,465,3.0,2,90,Q10 - Q15
1802,6,1,14,17.0,4.0,1,254,3,2,4.0,3,4,5.0,4,37,Menos de Q10
1803,6,2,6,12.0,6.0,8,6,5,2,3.0,3,167,9.0,3,47,Q21 - Q30
1804,6,1,1,6.0,3.0,1,435,4,2,2.0,3,159,7.0,1,29,Q10 - Q15
1805,6,1,1,1.0,4.0,1,41,3,2,1.0,1,25,3.0,1,26,Q21 - Q30
1806,4,2,1,1.0,4.0,9,561,2,2,4.0,3,418,2.0,4,69,Q21 - Q30
1807,4,2,1,3.0,8.0,18,562,5,3,2.0,3,46,3.0,3,72,Q10 - Q15
1808,2,1,1,3.0,3.0,23,165,1,1,2.0,1,28,4.0,1,93,Q16 - Q20
1809,4,2,1,20.0,4.0,8,115,4,4,6.0,1,18,3.0,4,40,Q10 - Q15
1810,4,2,1,3.0,6.0,22,168,2,2,5.0,3,466,8.0,1,5,Q10 - Q15
1811,6,1,1,1.0,4.0,9,11,4,4,2.0,2,430,6.0,2,21,Q16 - Q20
1812,2,1,5,16.0,5.0,61,8,6,4,2.0,3,294,5.0,4,112,Q10 - Q15
1813,4,1,3,10.0,4.0,22,24,4,3,5.0,3,28,5.0,2,35,Q10 - Q15
1814,3,3,1,3.0,5.0,8,11,1,3,4.0,3,15,9.0,1,28,Q16 - Q20
1815,2,2,1,6.0,5.0,8,4,2,3,1.0,2,45,2.0,4,3,Menos de Q10
1816,6,2,2,12.0,4.0,60,323,6,3,6.0,1,4,8.0,2,70,Q21 - Q30
1817,5,1,1,20.0,4.0,5,112,3,1,3.0,2,38,3.0,1,16,Q21 - Q30
1818,2,2,17,38.0,5.0,1,6,3,3,5.0,3,89,5.0,4,40,Q21 - Q30
1819,5,1,21,8.0,5.0,9,563,4,4,2.0,4,7,8.0,3,108,Q10 - Q15
1820,3,1,14,,9.0,1,5,7,4,5.0,5,11,6.0,2,44,Q16 - Q20
1821,4,1,5,7.0,3.0,8,564,6,5,2.0,1,467,5.0,2,8,Q21 - Q30
1822,1,2,1,20.0,4.0,1,88,6,2,6.0,3,55,7.0,3,55,Q16 - Q20
1823,6,1,1,1.0,9.0,1,323,4,3,4.0,4,242,9.0,2,9,Q10 - Q15
1824,3,1,12,35.0,5.0,22,5,4,2,2.0,4,28,6.0,1,105,Q16 - Q20
1825,2,1,1,1.0,2.0,3,173,1,2,4.0,1,9,6.0,2,10,Q16 - Q20
1826,4,1,23,19.0,6.0,8,565,3,5,2.0,1,457,8.0,3,36,Q21 - Q30
1827,2,2,1,1.0,7.0,17,387,3,4,2.0,3,6,6.0,1,22,Q21 - Q30
1828,4,1,1,20.0,4.0,7,398,1,1,1.0,3,28,3.0,3,22,Q21 - Q30
1829,2,1,1,8.0,3.0,4,54,5,1,2.0,1,35,3.0,2,6,Q16 - Q20
1830,5,2,1,20.0,2.0,23,135,2,2,4.0,4,182,4.0,3,96,Q21 - Q30
1831,3,1,4,13.0,4.0,8,189,3,2,4.0,1,468,7.0,1,75,Q10 - Q15
1832,4,2,1,8.0,4.0,4,31,4,2,2.0,3,28,9.0,4,89,Q21 - Q30
1833,4,1,1,20.0,8.0,1,102,7,1,2.0,3,65,6.0,1,104,Q10 - Q15
1834,2,1,23,34.0,8.0,44,5,7,4,5.0,3,34,3.0,3,68,Q21 - Q30
1835,2,2,5,7.0,2.0,8,360,3,4,1.0,3,28,9.0,4,35,Q10 - Q15
1836,3,1,1,20.0,2.0,40,86,1,4,5.0,3,135,5.0,4,21,Q10 - Q15
1837,3,1,4,31.0,9.0,9,11,7,2,2.0,3,86,4.0,3,7,Q16 - Q20
1838,2,1,3,10.0,6.0,25,566,5,1,2.0,4,245,6.0,1,78,Q16 - Q20
1839,5,1,15,19.0,6.0,9,18,6,1,4.0,1,469,6.0,2,113,Q10 - Q15
1840,4,1,1,3.0,9.0,5,182,4,2,2.0,3,55,5.0,1,16,Q21 - Q30
1841,4,1,10,36.0,5.0,1,523,3,2,5.0,1,293,4.0,1,78,Q21 - Q30
1842,4,3,13,33.0,8.0,30,6,3,5,4.0,3,65,1.0,1,64,Q10 - Q15
1843,4,1,18,39.0,4.0,8,11,3,1,2.0,1,28,8.0,2,104,Q21 - Q30
1844,2,1,15,24.0,5.0,9,567,6,2,6.0,3,11,8.0,1,5,Q10 - Q15
1845,2,1,1,3.0,4.0,16,568,4,4,2.0,3,201,8.0,4,32,Q16 - Q20
1846,3,2,12,12.0,9.0,20,11,1,2,5.0,1,34,4.0,3,41,Q10 - Q15
1847,4,1,20,19.0,4.0,9,6,4,2,4.0,4,202,3.0,2,36,Q16 - Q20
1848,4,2,4,13.0,4.0,1,569,3,1,2.0,1,4,8.0,3,105,Q10 - Q15
1849,3,1,1,3.0,3.0,1,183,3,3,6.0,1,25,4.0,1,2,Q21 - Q30
1850,2,1,14,17.0,6.0,5,140,4,1,1.0,1,45,5.0,4,121,Q10 - Q15
1851,3,2,1,1.0,2.0,5,18,5,1,4.0,1,347,8.0,3,44,Q21 - Q30
1852,4,1,1,6.0,4.0,1,30,4,2,4.0,1,232,6.0,2,57,Más de Q30
1853,1,3,1,20.0,5.0,1,387,7,2,2.0,1,4,6.0,1,116,Q21 - Q30
1854,2,1,12,35.0,8.0,14,6,4,3,5.0,4,401,1.0,4,6,Q16 - Q20
1855,6,1,4,29.0,7.0,7,39,5,1,1.0,1,76,8.0,3,17,Q16 - Q20
1856,3,2,20,19.0,7.0,8,330,3,3,4.0,1,205,4.0,4,99,Q21 - Q30
1857,5,2,4,5.0,9.0,7,446,6,1,2.0,1,14,9.0,4,27,Q16 - Q20
1858,4,1,1,8.0,9.0,9,135,3,3,5.0,5,18,5.0,4,121,Q10 - Q15
1859,4,1,1,1.0,3.0,7,173,4,1,4.0,1,89,6.0,4,90,Q21 - Q30
1860,6,2,1,1.0,2.0,1,182,3,2,2.0,3,470,8.0,4,37,Q10 - Q15
1861,6,2,5,16.0,4.0,8,570,7,4,5.0,3,2,3.0,3,89,Q21 - Q30
1862,5,2,5,32.0,3.0,7,5,3,4,2.0,1,366,1.0,1,93,Q16 - Q20
1863,4,1,23,34.0,6.0,9,6,5,3,2.0,1,122,6.0,2,14,Q16 - Q20
1864,6,2,1,20.0,4.0,7,18,4,4,4.0,3,157,3.0,4,98,Q21 - Q30
1865,1,1,23,19.0,5.0,7,571,4,3,3.0,3,22,4.0,4,65,Q21 - Q30
1866,3,1,1,3.0,5.0,9,572,2,1,2.0,3,12,4.0,1,30,Q16 - Q20
1867,4,2,22,12.0,4.0,7,573,7,4,4.0,1,113,3.0,1,77,Q16 - Q20
1868,3,1,20,27.0,5.0,3,574,4,2,5.0,3,197,4.0,3,74,Q10 - Q15
1869,4,2,13,,3.0,4,12,1,1,2.0,3,28,7.0,1,113,Más de Q30
1870,2,1,15,19.0,3.0,3,310,2,1,2.0,1,138,3.0,1,39,Q10 - Q15
1871,2,2,14,18.0,7.0,8,575,2,4,5.0,1,179,2.0,3,48,Q10 - Q15
1872,4,2,14,17.0,4.0,4,11,4,2,3.0,3,234,3.0,2,75,Q16 - Q20
1873,3,1,14,18.0,9.0,1,45,5,2,4.0,3,127,6.0,4,47,Q16 - Q20
1874,4,2,1,20.0,3.0,17,14,2,4,2.0,3,6,3.0,3,85,Q10 - Q15
1875,1,2,14,18.0,5.0,3,292,7,3,6.0,3,2,8.0,1,51,Q10 - Q15
1876,3,1,20,27.0,4.0,7,316,7,3,1.0,3,471,3.0,4,95,Q16 - Q20
1877,2,1,17,38.0,3.0,8,39,3,1,2.0,1,122,9.0,1,106,Q21 - Q30
1878,4,2,22,28.0,3.0,5,11,5,3,3.0,3,182,4.0,3,19,Q21 - Q30
1879,1,1,14,23.0,4.0,61,146,4,2,2.0,3,472,3.0,2,82,Q21 - Q30
1880,4,2,3,4.0,7.0,7,39,2,2,2.0,3,28,4.0,1,67,Q21 - Q30
1881,4,2,5,7.0,8.0,5,11,4,3,5.0,1,262,4.0,1,21,Menos de Q10
1882,4,1,1,6.0,2.0,21,576,2,1,5.0,3,24,6.0,1,60,Q21 - Q30
1883,3,1,1,1.0,4.0,8,144,5,2,2.0,3,188,5.0,3,91,Q16 - Q20
1884,4,3,1,20.0,4.0,7,556,2,2,5.0,1,70,8.0,1,106,Menos de Q10
1885,4,3,19,12.0,3.0,1,274,5,5,5.0,3,12,9.0,2,25,Q16 - Q20
1886,2,1,1,1.0,6.0,9,18,4,2,1.0,2,28,4.0,2,19,Q10 - Q15
1887,3,3,13,,4.0,9,577,2,2,5.0,4,473,1.0,3,79,Q16 - Q20
1888,2,1,19,12.0,2.0,1,12,2,2,3.0,1,474,5.0,4,12,Q21 - Q30
1889,4,1,14,23.0,5.0,1,404,5,4,5.0,4,475,5.0,2,86,Q10 - Q15
1890,3,2,7,12.0,2.0,5,41,4,4,1.0,3,302,9.0,3,86,Q21 - Q30
1891,5,2,7,19.0,8.0,9,18,5,4,2.0,1,55,5.0,4,70,Q10 - Q15
1892,5,2,14,18.0,8.0,7,5,5,3,4.0,3,55,9.0,1,77,Q16 - Q20
1893,4,2,1,6.0,5.0,8,155,7,1,3.0,1,42,5.0,1,62,Q21 - Q30
1894,5,1,20,12.0,4.0,2,578,1,4,5.0,1,1,8.0,2,42,Q10 - Q15
1895,6,1,1,1.0,5.0,36,135,7,4,5.0,1,42,5.0,3,106,
1896,1,1,1,8.0,5.0,45,65,7,1,5.0,1,6,2.0,2,22,Q16 - Q20
1897,3,2,9,12.0,4.0,4,30,1,2,5.0,3,68,8.0,2,34,Q10 - Q15
1898,2,2,3,22.0,4.0,7,201,3,2,4.0,4,42,6.0,1,49,Q10 - Q15
1899,4,2,1,3.0,9.0,1,39,3,3,6.0,4,207,5.0,4,4,Q10 - Q15
1900,5,2,7,12.0,8.0,9,45,4,4,5.0,4,56,,2,93,Q21 - Q30
1901,2,2,1,6.0,4.0,9,579,2,1,6.0,1,476,5.0,4,43,Q10 - Q15
1902,1,2,4,5.0,4.0,37,53,3,4,4.0,3,6,3.0,1,53,Q16 - Q20
1903,4,1,10,12.0,3.0,7,155,3,2,2.0,2,6,5.0,1,78,Menos de Q10
1904,4,2,14,18.0,6.0,9,309,4,4,1.0,1,477,8.0,1,62,Menos de Q10
1905,4,1,15,24.0,5.0,9,41,1,3,5.0,1,34,5.0,2,110,Q16 - Q20
1906,6,2,14,23.0,4.0,7,103,4,4,5.0,4,15,3.0,2,13,Q16 - Q20
1907,2,2,4,13.0,4.0,22,313,3,1,2.0,2,141,5.0,4,100,Q10 - Q15
1908,4,2,1,8.0,4.0,9,127,7,1,3.0,3,34,1.0,4,69,Q16 - Q20
1909,3,2,4,13.0,6.0,22,11,4,4,5.0,3,112,5.0,2,89,Q16 - Q20
1910,4,1,12,35.0,6.0,8,4,5,3,3.0,3,114,6.0,2,44,Q10 - Q15
1911,2,1,3,4.0,7.0,8,6,5,3,1.0,1,478,5.0,4,4,Q10 - Q15
1912,1,2,7,12.0,2.0,9,25,7,2,5.0,1,9,3.0,2,116,Q16 - Q20
1913,3,2,1,1.0,4.0,9,68,3,4,2.0,3,479,6.0,1,61,Q10 - Q15
1914,4,1,10,,3.0,14,266,3,3,5.0,1,207,6.0,2,117,Q10 - Q15
1915,4,2,5,7.0,9.0,25,6,1,3,4.0,3,89,5.0,1,37,Q16 - Q20
1916,3,2,8,37.0,4.0,8,580,4,1,5.0,1,197,8.0,3,96,Q16 - Q20
1917,4,2,1,3.0,4.0,1,107,7,3,2.0,1,68,6.0,1,74,Q16 - Q20
1918,3,1,1,20.0,3.0,3,173,4,3,2.0,3,7,5.0,2,51,Q10 - Q15
1919,4,2,5,16.0,3.0,7,31,4,4,,4,271,7.0,4,113,Q21 - Q30
1920,3,2,14,17.0,4.0,8,11,4,2,5.0,3,282,5.0,3,94,Q16 - Q20
1921,2,1,3,10.0,8.0,61,11,5,3,5.0,1,14,2.0,1,109,Q10 - Q15
1922,2,2,10,12.0,6.0,5,31,3,5,5.0,2,319,8.0,1,89,Q21 - Q30
1923,3,1,14,18.0,4.0,8,18,4,5,6.0,1,18,5.0,4,102,Q21 - Q30
1924,1,2,5,7.0,3.0,9,581,6,1,6.0,1,293,8.0,1,46,Menos de Q10
1925,2,1,1,8.0,4.0,9,27,5,1,5.0,2,11,4.0,1,17,Q16 - Q20
1926,4,1,1,6.0,4.0,8,103,1,4,2.0,1,9,7.0,3,33,Q16 - Q20
1927,5,1,3,4.0,7.0,3,42,1,4,2.0,3,306,8.0,1,34,Q16 - Q20
1928,2,1,1,6.0,4.0,4,31,3,5,2.0,1,86,6.0,4,42,Q10 - Q15
1929,2,1,3,4.0,3.0,5,340,5,2,6.0,3,6,5.0,1,98,Q10 - Q15
1930,4,2,16,12.0,6.0,8,582,2,3,5.0,1,75,3.0,2,30,Q16 - Q20
1931,1,1,1,8.0,4.0,28,364,5,4,6.0,1,414,7.0,2,118,Q21 - Q30
1932,1,2,22,28.0,3.0,5,41,1,1,1.0,3,136,8.0,1,70,Q10 - Q15
1933,3,3,6,19.0,3.0,7,41,3,4,2.0,3,480,3.0,2,71,Q10 - Q15
1934,4,2,4,13.0,4.0,4,94,5,4,5.0,3,143,3.0,4,65,Menos de Q10
1935,3,2,17,38.0,3.0,52,201,4,2,6.0,2,12,1.0,2,104,Q16 - Q20
1936,4,2,7,11.0,4.0,8,111,2,3,2.0,3,141,5.0,3,72,Q10 - Q15
1937,4,1,1,1.0,2.0,1,327,5,5,2.0,3,45,8.0,3,97,Q10 - Q15
1938,1,2,8,19.0,6.0,2,387,5,2,5.0,3,79,1.0,2,34,Q21 - Q30
1939,6,1,4,29.0,8.0,2,6,2,3,2.0,3,481,5.0,4,89,Q16 - Q20
1940,2,1,1,1.0,4.0,2,101,2,2,2.0,3,123,9.0,3,30,Q21 - Q30
1941,4,2,1,6.0,4.0,5,56,4,1,5.0,4,7,1.0,1,102,Q21 - Q30
1942,4,2,5,16.0,2.0,3,78,4,1,2.0,3,89,6.0,1,34,Q10 - Q15
1943,2,2,1,6.0,8.0,3,583,2,4,5.0,3,14,8.0,3,52,Q16 - Q20
1944,3,1,14,23.0,4.0,1,5,5,2,5.0,1,34,9.0,1,8,Más de Q30
1945,2,2,1,20.0,9.0,5,18,1,3,3.0,1,1,7.0,1,21,Más de Q30
1946,4,1,1,,5.0,9,421,3,1,4.0,4,149,4.0,3,113,Menos de Q10
1947,6,2,5,16.0,8.0,2,54,3,1,2.0,5,144,8.0,1,47,Q10 - Q15
1948,3,2,1,,4.0,9,283,3,4,5.0,1,482,8.0,3,117,Q10 - Q15
1949,3,2,1,6.0,4.0,5,6,4,2,,1,483,7.0,1,10,Q21 - Q30
1950,5,1,1,6.0,6.0,8,136,4,4,5.0,3,358,2.0,3,109,Q16 - Q20
1951,2,2,1,1.0,7.0,1,294,5,4,2.0,1,342,6.0,4,102,Q10 - Q15
1952,2,1,1,20.0,4.0,1,3,2,2,1.0,4,39,4.0,3,46,Q21 - Q30
1953,2,1,1,20.0,7.0,9,25,4,3,5.0,3,135,8.0,2,116,Q16 - Q20
1954,3,2,1,1.0,9.0,1,118,2,1,4.0,1,4,3.0,2,36,Q16 - Q20
1955,6,3,1,1.0,7.0,3,87,6,2,6.0,4,18,3.0,2,120,Q16 - Q20
1956,5,2,9,19.0,8.0,4,30,4,3,2.0,3,138,8.0,3,116,Menos de Q10
1957,3,1,1,6.0,4.0,8,483,4,3,5.0,1,484,1.0,3,85,Q10 - Q15
1958,2,1,4,31.0,4.0,8,84,4,5,5.0,2,132,7.0,3,101,Q16 - Q20
1959,1,2,17,19.0,7.0,51,59,2,4,5.0,4,112,4.0,2,111,Q16 - Q20
1960,6,1,1,1.0,4.0,2,187,1,2,5.0,5,197,8.0,3,54,Q16 - Q20
1961,2,2,20,12.0,3.0,9,58,6,5,5.0,2,25,6.0,3,120,Q21 - Q30
1962,4,2,20,12.0,4.0,8,39,4,3,5.0,3,50,3.0,4,121,Q16 - Q20
1963,4,2,14,18.0,3.0,7,402,6,2,4.0,4,485,2.0,1,6,Q10 - Q15
1964,4,1,4,31.0,5.0,1,584,2,2,4.0,3,6,5.0,1,108,Q16 - Q20
1965,3,2,1,6.0,9.0,7,11,4,5,5.0,3,79,3.0,1,7,Q10 - Q15
1966,2,1,9,30.0,2.0,3,72,3,1,4.0,3,263,4.0,2,16,
1967,1,1,3,,1.0,5,585,7,4,2.0,3,38,6.0,1,90,Q16 - Q20
1968,5,2,5,7.0,5.0,8,6,5,4,5.0,2,12,4.0,4,37,Q10 - Q15
1969,2,1,10,36.0,4.0,5,11,4,3,2.0,1,6,4.0,2,117,Menos de Q10
1970,2,2,1,6.0,7.0,3,5,2,4,2.0,4,11,5.0,2,101,Q16 - Q20
